date	time	comment	PM1	PM2.5	PM4	PM10	PMtot	Cn	rH	T	p	status flow	status coinc.	status pumps	status w.-statation	status IADS	status calib.	status LED	status op.-modus	modus	alt. PM#1	alt. PM#2	alt. PM#3	alt. PM#4	alt. PM#5	alt. PM#6	alt. PM#7	alt. PM#8	alt. PM#9	alt. PM#10	alt. PM#11	alt. PM#12	alt. PM#13	flowrate	velocity	coincidence	pump output	IADS T	channel deviation	LED T	aux. T	aux. h	aux. p	0.103730	0.111469	0.119786	0.128723	0.138327	0.148647	0.159737	0.171655	0.184462	0.198224	0.213013	0.228905	0.245984	0.264336	0.284057	0.305250	0.328024	0.352497	0.378797	0.407058	0.437427	0.470063	0.505133	0.542820	0.583319	0.626839	0.673606	0.723862	0.777868	0.835903	0.898268	0.965286	1.037304	1.114695	1.197860	1.287230	1.383267	1.486470	1.597372	1.716548	1.844616	1.982239	2.130130	2.289054	2.459835	2.643358	2.840573	3.052502	3.280243	3.524975	3.787966	4.070578	4.374274	4.700629	5.051333	5.428202	5.833189	6.268390	6.736061	7.238624	7.778682	8.359033	8.982682	9.652861	10.373039	11.146949	11.978599	12.872296	13.832670	14.864696	15.973718	17.165483	18.446161	19.822390	21.301296	22.890539	24.598352	26.433582	0.000000	0.000000	wind speed	wind direction	wind signal quality	prec. int.	prec. type	T_dew_point	
7/1/2026	12:22:00 AM		7.492649	10.422317	13.021490	22.600866	39.226261	287.575653	55.703412	25.586385	987.431335	0	0	0	0	0	0	0	0	1	7.493	10.422	13.021	22.601	39.226	2.975	4.944	8.066	22.293	119.273	24.974	8.398	81.210	4.78	10.06	0.53	42.32	30.80	1.98	35.18	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3435	12.0117	42.4608	56.5933	43.0962	36.6693	30.3409	28.4976	19.9062	9.2115	2.7091	1.4412	0.6756	0.7224	0.5075	0.3832	0.4046	0.2349	0.1847	0.1891	0.1701	0.2099	0.1314	0.1589	0.1233	0.1168	0.1391	0.2023	0.1294	0.0748	0.0254	0.0442	0.0321	0.0000	0.0383	0.0633	0.0000	0.0235	0.0272	0.0253	0.0000	0.0179	0.0579	0.0000	0.0013	0.0239	0.0000	0.0000	0.0000	0.0000	0.0250	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.4670	276.9615	100.0000	0.0000	0.0000	15.3016	
7/1/2026	12:23:00 AM		7.454326	10.344640	12.906684	22.549587	39.322365	288.493530	54.879617	25.611569	987.417603	0	0	0	0	0	0	0	0	1	7.454	10.345	12.907	22.550	39.322	2.959	4.870	7.985	22.203	120.135	25.040	8.316	81.789	4.80	10.05	0.58	42.31	30.70	1.98	35.15	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2274	11.9511	43.6919	54.8567	42.3033	35.2177	29.4588	28.6721	21.7787	9.5716	2.6965	1.4913	0.4949	0.4748	0.3068	0.4054	0.4446	0.1975	0.1724	0.0510	0.1786	0.1120	0.1924	0.2885	0.1222	0.1399	0.0718	0.0676	0.0788	0.1316	0.1575	0.1023	0.0680	0.0726	0.0254	0.0628	0.0134	0.0000	0.0095	0.0159	0.0000	0.0506	0.0237	0.0016	0.0252	0.0000	0.0000	0.0200	0.0302	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0248	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.8489	277.2032	100.0000	0.0000	0.0000	15.1455	
7/1/2026	12:24:00 AM		7.408420	10.218836	12.714529	22.064502	38.607055	275.304657	54.879617	25.611569	987.417603	0	0	0	0	0	0	0	0	1	7.408	10.219	12.715	22.065	38.607	2.942	4.794	7.843	21.568	119.176	24.442	8.152	81.009	4.81	10.05	0.28	42.31	30.60	1.98	35.15	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1009	11.6214	43.6580	53.1230	43.2710	34.0685	29.4098	26.7234	20.1121	9.5435	3.1997	1.2987	0.5777	0.6749	0.3662	0.2905	0.3620	0.1099	0.2273	0.1450	0.1360	0.1376	0.1414	0.0823	0.0988	0.1010	0.1108	0.1055	0.0910	0.1002	0.0123	0.0947	0.0965	0.0508	0.0000	0.0254	0.0254	0.0254	0.0000	0.0000	0.0084	0.0169	0.0253	0.0000	0.0000	0.0252	0.0252	0.0251	0.0000	0.0251	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.8489	277.2032	100.0000	0.0000	0.0000	15.1455	
7/1/2026	12:25:00 AM		7.365173	10.079043	12.492505	21.480025	37.744794	276.227386	54.086920	25.634233	987.417603	0	0	0	0	0	0	0	0	1	7.365	10.079	12.493	21.480	37.745	2.925	4.715	7.673	20.751	117.946	23.670	7.955	80.009	4.80	10.05	0.27	42.29	30.50	1.98	35.08	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2288	11.9978	42.9437	53.1353	44.5238	35.8721	29.7318	27.3575	21.3998	9.7595	3.0763	1.4548	1.1524	0.3637	0.2661	0.2792	0.1433	0.3017	0.2588	0.2377	0.0850	0.2623	0.0920	0.1317	0.2256	0.1151	0.1140	0.0634	0.0401	0.1578	0.0311	0.0131	0.0254	0.0888	0.0128	0.0000	0.0254	0.0254	0.0000	0.0000	0.0084	0.0169	0.0253	0.0000	0.0252	0.0252	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.7747	279.8453	100.0000	0.0000	0.0000	14.9625	
7/1/2026	12:26:00 AM		7.322179	9.937601	12.269184	20.902967	36.901802	277.144745	54.086920	25.634233	987.417603	0	0	0	0	0	0	0	0	1	7.322	9.938	12.269	20.903	36.902	2.907	4.634	7.496	19.913	116.681	22.876	7.754	78.980	4.80	10.05	0.68	42.34	30.30	1.98	35.08	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1714	11.5735	43.8028	54.7219	42.5156	32.9747	29.6960	27.5843	21.0906	9.1878	2.5706	1.3656	0.6907	0.5475	0.4251	0.6597	0.3246	0.2251	0.2340	0.1406	0.2623	0.2070	0.1924	0.2078	0.0751	0.1282	0.0496	0.0445	0.0845	0.0815	0.1074	0.0827	0.0322	0.0254	0.0508	0.0254	0.0254	0.0507	0.0000	0.0000	0.0084	0.0169	0.0000	0.0000	0.0013	0.0239	0.0000	0.0000	0.0000	0.0000	0.0000	0.0250	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.7747	279.8453	100.0000	0.0000	0.0000	14.9625	
7/1/2026	12:27:00 AM		7.279627	9.851692	12.098782	20.830106	36.202019	278.984314	53.300519	25.657738	987.403870	0	0	0	0	0	0	0	0	1	7.280	9.852	12.099	20.830	36.202	2.890	4.579	7.359	19.870	108.295	22.662	7.625	73.868	4.79	10.05	0.49	42.31	30.20	1.98	35.05	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1901	10.9773	43.9001	55.9173	42.8866	32.6510	29.6723	26.3358	21.2208	8.6768	3.0585	1.0554	0.9114	0.4237	0.3901	0.3273	0.4588	0.2527	0.2633	0.1608	0.0850	0.2190	0.1345	0.1028	0.1278	0.0641	0.0973	0.1630	0.0344	0.1449	0.0941	0.0573	0.0830	0.0634	0.0128	0.0254	0.0254	0.0000	0.0253	0.0253	0.0084	0.0422	0.0000	0.0553	0.1213	0.0000	0.0211	0.0041	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0248	0.0000	0.0000	0.0000	0.0202	0.0044	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.4162	279.9662	100.0000	0.0000	0.0000	14.7610	
7/1/2026	12:28:00 AM		7.247460	9.826684	12.030838	21.134267	34.985670	274.376190	53.300519	25.657738	987.403870	0	0	0	0	0	0	0	0	1	7.247	9.827	12.031	21.134	34.986	2.876	4.534	7.293	20.627	89.421	22.955	7.616	62.596	4.80	10.02	0.62	42.33	30.10	1.98	34.95	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2412	12.0862	42.4036	52.9236	43.1533	34.6379	29.8365	25.9381	19.4206	9.9473	2.5580	1.4681	0.7172	0.5770	0.4346	0.6531	0.2928	0.3293	0.3266	0.2251	0.1077	0.2241	0.0565	0.0849	0.1963	0.1717	0.0492	0.0777	0.0590	0.0627	0.0376	0.0816	0.0456	0.0762	0.0508	0.0120	0.0550	0.0091	0.0000	0.0506	0.0590	0.0169	0.0505	0.0252	0.0252	0.0000	0.0211	0.0041	0.0000	0.0000	0.0250	0.0499	0.0249	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0130	0.0113	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.4162	279.9662	100.0000	0.0000	0.0000	14.7610	
7/1/2026	12:29:00 AM		7.211789	9.759689	11.999699	20.673526	31.871624	271.934692	52.547696	25.679983	987.403870	0	0	0	0	0	0	0	0	1	7.212	9.760	12.000	20.674	31.872	2.861	4.479	7.264	20.855	69.957	22.469	7.625	50.522	4.80	10.03	0.61	42.32	30.00	1.98	34.92	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2668	11.9376	41.3225	52.9304	42.7204	34.7889	29.0536	26.6016	20.7469	10.0634	3.2481	1.3178	0.6972	0.5731	0.3171	0.3360	0.3158	0.3527	0.1381	0.1122	0.0609	0.0362	0.1090	0.0518	0.0255	0.0765	0.0775	0.1388	0.1443	0.2130	0.0753	0.0693	0.0456	0.0190	0.0572	0.0494	0.0430	0.0091	0.0095	0.0412	0.0000	0.0432	0.0326	0.0024	0.0228	0.0252	0.0211	0.0041	0.0251	0.0000	0.0000	0.0434	0.0065	0.0000	0.0110	0.0138	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0012	0.0037	0.0039	0.0042	0.0045	0.0049	0.0014	0.0000	0.0000	9.5646	281.5207	100.0000	0.0000	0.0000	14.5662	
7/1/2026	12:30:00 AM		7.177793	9.696428	11.994212	20.200115	29.413560	292.787354	52.547696	25.679983	987.403870	0	0	0	0	0	0	0	0	1	7.178	9.696	11.994	20.200	29.414	2.848	4.425	7.260	21.039	58.454	22.060	7.661	43.237	4.79	10.03	0.37	42.29	29.90	1.98	34.92	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2350	11.1118	44.1019	55.9178	43.5263	36.0927	28.7694	26.4742	22.6815	10.1518	3.1131	1.5118	0.8341	0.4756	0.4194	0.3040	0.3618	0.2016	0.2123	0.1381	0.3672	0.1050	0.1678	0.1877	0.1449	0.0835	0.0779	0.1055	0.0647	0.0313	0.0311	0.0827	0.0358	0.0726	0.0254	0.0508	0.0417	0.0326	0.0525	0.0000	0.0000	0.0000	0.0253	0.0252	0.0000	0.0477	0.0237	0.0292	0.0000	0.0250	0.0000	0.0217	0.0135	0.0644	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.5646	281.5207	100.0000	0.0000	0.0000	14.5662	
7/1/2026	12:31:00 AM		7.161644	9.658050	11.936665	20.167010	29.045875	287.573822	51.819865	25.701808	987.390137	0	0	0	0	0	0	0	0	1	7.162	9.658	11.937	20.167	29.046	2.842	4.391	7.214	20.966	52.704	21.885	7.633	39.705	4.80	10.02	0.37	42.29	29.80	1.98	34.86	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3172	12.0068	41.8190	53.3335	43.6992	34.4817	29.2144	27.5510	21.0943	9.2323	2.8274	1.4655	0.9794	0.3291	0.5603	0.3215	0.2732	0.2892	0.2207	0.2248	0.1985	0.2077	0.2365	0.0794	0.1006	0.2181	0.1724	0.1055	0.1157	0.1022	0.0751	0.0442	0.0358	0.0916	0.0701	0.0125	0.0254	0.0000	0.0000	0.0466	0.0041	0.0000	0.0000	0.0252	0.0000	0.0239	0.0013	0.0251	0.0000	0.0000	0.0100	0.0150	0.0000	0.0000	0.0248	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0244	0.0000	0.0242	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.1951	281.8173	100.0000	0.0000	0.0000	14.3597	
7/1/2026	12:32:00 AM		7.151303	9.614716	11.780624	20.274487	29.525781	280.521698	51.819865	25.701808	987.390137	0	0	0	0	0	0	0	0	1	7.151	9.615	11.781	20.274	29.526	2.838	4.363	7.065	21.093	53.337	22.020	7.520	40.134	4.79	10.02	0.66	42.28	29.80	1.98	34.82	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1714	11.4480	40.1365	53.2889	43.0454	32.6252	29.6851	27.1428	20.7491	9.7737	2.9362	1.7781	1.0120	0.4363	0.3683	0.3302	0.3351	0.3590	0.2014	0.1510	0.1772	0.1240	0.2612	0.0802	0.1254	0.0510	0.0343	0.0611	0.0837	0.0768	0.0874	0.0880	0.0342	0.0435	0.0508	0.0254	0.0000	0.0254	0.0000	0.0000	0.0084	0.0169	0.0253	0.0000	0.0000	0.0000	0.0000	0.0000	0.0251	0.0000	0.0000	0.0000	0.0499	0.0249	0.0000	0.0000	0.0000	0.0247	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.1951	281.8173	100.0000	0.0000	0.0000	14.3597	
7/1/2026	12:33:00 AM		7.144273	9.585553	11.702995	20.289119	29.736392	280.362549	51.110921	25.723634	987.403870	0	0	0	0	0	0	0	0	1	7.144	9.586	11.703	20.289	29.736	2.834	4.341	6.988	21.056	54.061	22.096	7.464	40.615	4.80	10.01	0.54	42.29	29.60	1.98	34.82	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1520	12.2257	42.1362	52.5736	40.7317	32.4192	30.0304	27.0557	20.5706	10.4880	2.8606	1.3756	0.7750	0.5788	0.5149	0.3036	0.2531	0.3038	0.3330	0.1615	0.1871	0.1935	0.1090	0.1028	0.1027	0.0758	0.0598	0.0801	0.1149	0.0709	0.1327	0.0442	0.0867	0.1234	0.0254	0.0508	0.0254	0.0254	0.0000	0.0253	0.0590	0.0169	0.0253	0.0000	0.0504	0.0000	0.0462	0.0041	0.0251	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.2404	281.8503	100.0000	0.0000	0.0000	14.1818	
7/1/2026	12:34:00 AM		7.120972	9.514929	11.626061	19.847630	28.783903	279.444305	51.110921	25.723634	987.403870	0	0	0	0	0	0	0	0	1	7.121	9.515	11.626	19.848	28.784	2.825	4.300	6.922	20.694	52.074	21.586	7.410	39.179	4.80	10.00	0.66	42.28	29.50	1.97	34.82	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1714	11.0216	44.3705	53.0056	40.6438	34.0899	29.5964	26.1830	21.1646	9.8040	2.6955	1.1773	0.7750	0.4058	0.3049	0.4645	0.2137	0.2313	0.1703	0.1248	0.1772	0.1240	0.1345	0.1601	0.1470	0.0641	0.1405	0.1453	0.0606	0.1817	0.0311	0.0386	0.0254	0.0000	0.0383	0.0379	0.0000	0.0489	0.0525	0.0000	0.0590	0.0169	0.0253	0.0276	0.0228	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0500	0.0000	0.0000	0.0000	0.0248	0.0000	0.0224	0.0022	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.2404	281.8503	100.0000	0.0000	0.0000	14.1818	
7/1/2026	12:35:00 AM		7.097093	9.465934	11.631328	19.434227	27.861171	275.614655	50.441087	25.744410	987.376404	0	0	0	0	0	0	0	0	1	7.097	9.466	11.631	19.434	27.861	2.817	4.273	6.944	20.306	50.065	21.048	7.421	37.728	4.81	10.01	0.52	42.26	29.40	1.97	34.82	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0753	11.4222	41.5274	55.4190	41.1106	34.1841	28.6427	25.5731	21.1752	10.0626	2.9229	1.6958	0.5485	0.4097	0.3786	0.1970	0.4171	0.1417	0.2658	0.1633	0.1772	0.1928	0.0912	0.1346	0.1980	0.0701	0.0747	0.0967	0.1411	0.0822	0.0557	0.0394	0.1308	0.0472	0.0000	0.0000	0.0000	0.0000	0.0950	0.0317	0.0253	0.0000	0.0253	0.0000	0.0000	0.0000	0.0000	0.0000	0.0251	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.9973	282.2677	100.0000	0.0000	0.0000	14.0172	
7/1/2026	12:36:00 AM		7.076763	9.421004	11.613678	19.102346	27.349552	271.010559	50.441087	25.744410	987.376404	0	0	0	0	0	0	0	0	1	7.077	9.421	11.614	19.102	27.350	2.809	4.255	6.951	19.669	49.120	20.440	7.382	36.967	4.82	10.01	0.62	42.30	29.30	1.97	34.79	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2343	11.3482	42.4479	53.0333	41.5112	33.3736	29.0698	25.2260	21.5522	9.4520	2.7627	1.0917	0.8646	0.5039	0.3370	0.3098	0.4957	0.2485	0.1980	0.1475	0.1403	0.1970	0.1012	0.1601	0.1467	0.1214	0.0658	0.0611	0.1354	0.0748	0.1272	0.0816	0.0202	0.0444	0.0572	0.0508	0.0163	0.0091	0.0000	0.0000	0.0253	0.0253	0.0758	0.0505	0.0000	0.0000	0.0000	0.0200	0.0051	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.9973	282.2677	100.0000	0.0000	0.0000	14.0172	
7/1/2026	12:37:00 AM		7.058679	9.383490	11.636616	18.715264	26.640055	276.067108	49.781365	25.764347	987.376404	0	0	0	0	0	0	0	0	1	7.059	9.383	11.637	18.715	26.640	2.802	4.236	6.988	18.996	47.505	19.714	7.376	35.739	4.80	10.01	0.17	42.29	29.20	1.97	34.79	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1465	10.8509	41.2469	50.8775	41.1179	35.0254	30.4016	26.5199	22.2716	10.0312	2.6928	1.3508	0.6522	0.5998	0.6513	0.3087	0.4653	0.3079	0.2273	0.1677	0.1644	0.1198	0.2612	0.1078	0.1743	0.0644	0.1649	0.0445	0.0343	0.1249	0.0254	0.0509	0.0037	0.0217	0.0254	0.0000	0.0254	0.0000	0.0253	0.0213	0.0800	0.0253	0.0742	0.0040	0.0228	0.0252	0.0252	0.0000	0.0000	0.0251	0.0350	0.0150	0.0102	0.0147	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.5041	281.8448	100.0000	0.0000	0.0000	13.8124	
7/1/2026	12:38:00 AM		7.045500	9.366774	11.646396	18.628237	26.412613	279.124451	49.781365	25.764347	987.376404	0	0	0	0	0	0	0	0	1	7.032	9.348	11.626	18.672	26.742	2.792	4.203	6.983	19.043	49.867	19.737	7.384	37.141	4.80	10.02	0.61	42.31	29.10	1.97	34.79	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1832	11.5441	41.4199	50.5259	42.2784	32.9705	29.8813	24.4727	21.0440	9.7366	2.7924	1.1884	0.7707	0.5839	0.1960	0.3371	0.2315	0.2016	0.1616	0.1832	0.1758	0.1389	0.1020	0.0828	0.1729	0.1402	0.0973	0.0166	0.0255	0.0000	0.0123	0.0319	0.0067	0.0190	0.0318	0.0254	0.0163	0.0091	0.0000	0.0000	0.0000	0.0253	0.0000	0.0024	0.0480	0.0000	0.0252	0.0200	0.0051	0.0016	0.0234	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0232	0.0011	0.0000	0.0000	0.0012	0.0037	0.0039	0.0042	0.0045	0.0049	0.0014	0.0000	0.0000	10.5041	281.8448	100.0000	0.0000	0.0000	13.8124	
7/1/2026	12:39:00 AM		7.016731	9.347941	11.652881	18.872501	27.324513	269.783752	49.115728	25.787221	987.362610	0	0	0	0	0	0	0	0	1	7.000	9.331	11.626	19.023	27.940	2.779	4.166	6.996	19.494	56.954	20.359	7.414	41.641	4.82	10.02	0.39	42.29	29.00	1.97	34.79	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1389	11.2003	40.5245	51.5455	42.1481	31.5174	29.3834	24.3091	20.6739	9.2120	3.0481	1.2265	0.5978	0.4982	0.4259	0.1934	0.3115	0.2319	0.1504	0.1255	0.0865	0.1915	0.1314	0.0844	0.1467	0.0644	0.0630	0.0190	0.2118	0.0560	0.0565	0.0760	0.0680	0.0726	0.0254	0.0000	0.0833	0.0182	0.0000	0.0253	0.0337	0.0169	0.0237	0.0016	0.0000	0.0000	0.0714	0.0041	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	0.0138	0.0000	0.0224	0.0022	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.3310	280.9439	100.0000	0.0000	0.0000	13.6445	
7/1/2026	12:40:00 AM		6.988672	9.336367	11.640411	19.339865	29.099148	282.054932	49.115728	25.787221	987.362610	0	0	0	0	0	0	0	0	1	6.989	9.336	11.640	19.340	29.099	2.774	4.151	7.019	19.810	63.928	20.859	7.439	46.041	4.80	9.99	0.49	42.29	29.00	1.97	34.79	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2799	11.8534	41.5149	52.9092	43.0012	33.2949	30.2243	26.1202	21.6184	10.3274	2.7839	1.1558	0.7246	0.7012	0.4584	0.2168	0.3847	0.1464	0.1521	0.2251	0.1914	0.1305	0.1422	0.1793	0.0768	0.1151	0.0552	0.0333	0.0287	0.1053	0.0188	0.0254	0.1271	0.0254	0.0129	0.0633	0.0671	0.0326	0.0272	0.0000	0.0253	0.0253	0.0000	0.0805	0.0456	0.0504	0.0211	0.0041	0.0000	0.0251	0.0000	0.0217	0.0282	0.0000	0.0000	0.0000	0.0000	0.0000	0.0246	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0012	0.0037	0.0039	0.0042	0.0045	0.0049	0.0014	0.0000	0.0000	10.3310	280.9439	100.0000	0.0000	0.0000	13.6445	
7/1/2026	12:41:00 AM		6.974743	9.398401	11.791622	19.979728	30.661739	286.654327	48.456769	25.811355	987.335144	0	0	0	0	0	0	0	0	1	6.975	9.398	11.792	19.980	30.662	2.768	4.159	7.162	20.696	71.207	21.813	7.607	50.753	4.82	9.99	0.32	42.28	28.90	1.97	34.76	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2087	11.4133	40.7605	52.6709	41.7362	34.7123	29.4098	26.1829	21.5431	10.3322	3.0088	1.2973	0.7800	0.6752	0.4024	0.3047	0.2261	0.2147	0.1231	0.2017	0.2651	0.1382	0.1345	0.1559	0.1006	0.1462	0.1688	0.1110	0.1100	0.1002	0.0886	0.0319	0.0358	0.0726	0.0769	0.0501	0.0000	0.0235	0.0272	0.0000	0.0084	0.0422	0.0490	0.0569	0.0469	0.0716	0.0027	0.0000	0.0000	0.0251	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.0137	279.9222	100.0000	0.0000	0.0000	13.4716	
7/1/2026	12:42:00 AM		6.972193	9.489292	12.023780	20.519709	31.686902	278.526428	48.456769	25.811355	987.335144	0	0	0	0	0	0	0	0	1	6.972	9.489	12.024	20.520	31.687	2.767	4.194	7.377	21.504	75.183	22.619	7.844	53.414	4.79	10.01	0.61	42.29	28.80	1.97	34.76	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2592	11.3455	41.4654	51.5222	44.3085	34.6724	29.4280	26.7212	19.9893	9.6384	3.0600	1.4619	0.5854	0.5925	0.3341	0.3871	0.2971	0.3267	0.2085	0.2314	0.0878	0.0710	0.0812	0.0794	0.1516	0.1268	0.1617	0.0676	0.1305	0.1308	0.0565	0.0319	0.1740	0.1124	0.1016	0.1016	0.0254	0.0235	0.0018	0.0213	0.0041	0.0000	0.0000	0.0252	0.0252	0.0000	0.0000	0.0251	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.0137	279.9222	100.0000	0.0000	0.0000	13.4716	
7/1/2026	12:43:00 AM		6.967332	9.497711	12.087065	20.371299	32.386889	269.631256	47.809639	25.835909	987.321411	0	0	0	0	0	0	0	0	1	6.967	9.498	12.087	20.371	32.387	2.765	4.225	7.445	21.168	86.210	22.564	7.887	60.045	4.81	9.98	0.63	42.28	28.80	1.97	34.73	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1590	11.8157	39.9997	50.7406	38.9696	34.3443	29.8787	25.1101	21.2448	10.3930	3.0703	1.5911	0.6359	0.4726	0.3106	0.4135	0.2965	0.2996	0.0958	0.1248	0.0538	0.0865	0.0657	0.0305	0.0978	0.0704	0.1001	0.1542	0.0081	0.0627	0.0753	0.0386	0.0254	0.0190	0.0064	0.0254	0.0417	0.0091	0.0348	0.0159	0.0253	0.0000	0.0237	0.0268	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0250	0.0000	0.0000	0.0000	0.0248	0.0000	0.0000	0.0000	0.0000	0.0245	0.0000	0.0000	0.0000	0.0000	0.0025	0.0073	0.0079	0.0085	0.0091	0.0098	0.0029	0.0000	0.0000	10.0426	278.6863	100.0000	0.0000	0.0000	13.2819	
